Name,Rating,Reviews,Category,Address,city,country,Website,Phone,Url
Schweinske Kiel,4.1,"1,378",Restaurant,"Holtenauer Str. 41A, 24105 Kiel, Germany",Kiel,Germany,https://schweinske.de/standorte/kiel,+49 431 2596312,https://www.google.com/maps/place/Schweinske+Kiel/data=!4m7!3m6!1s0x47b256695b6cc923:0x31bc907e1f6505b8!8m2!3d54.3315437!4d10.1317301!16s%2Fg%2F1tgdh13j!19sChIJI8lsW2lWskcRuAVlH36QvDE?authuser=0&hl=en&rclk=1
Längengrad Restaurant - Kiel,4.3,697,Restaurant,"Schwedenkai 1, 24103 Kiel, Germany",Kiel,Germany,http://speisekarte.laengengrad-kiel.de/abendkarte,+49 431 99048777,https://www.google.com/maps/place/L%C3%A4ngengrad+Restaurant+-+Kiel/data=!4m7!3m6!1s0x47b2565e9a35a899:0x1d537d8c8258c4b4!8m2!3d54.3198765!4d10.1393784!16s%2Fg%2F1v0ljvbq!19sChIJmag1ml5WskcRtMRYgox9Ux0?authuser=0&hl=en&rclk=1
Mikomi Kitchen,4.9,"1,146",Restaurant,"Alter Markt 20, 24103 Kiel, Germany",Kiel,Germany,https://instagram.com/mikomikitchen.kiel?igshid=MjEwN2IyYWYwYw==,+49 431 88861768,https://www.google.com/maps/place/Mikomi+Kitchen/data=!4m7!3m6!1s0x47b257352d0f5993:0x69a94b834a097ff7!8m2!3d54.3233869!4d10.1391997!16s%2Fg%2F11t26f_c0w!19sChIJk1kPLTVXskcR938JSoNLqWk?authuser=0&hl=en&rclk=1
Das Kleine Steak House kiel,4.1,424,German restaurant,"Kirchhofallee 85, 24114 Kiel, Germany",Kiel,Germany,http://www.das-kleine-steak-house.de/,+49 431 63233,https://www.google.com/maps/place/Das+Kleine+Steak+House+kiel/data=!4m7!3m6!1s0x47b257d7626172cf:0xc951531258e0b83e!8m2!3d54.3148784!4d10.1184636!16s%2Fg%2F1tg4_h73!19sChIJz3JhYtdXskcRPrjgWBJTUck?authuser=0&hl=en&rclk=1
Jan & Hein & Klaas & Pit,4.7,950,Restaurant,"Holstenbrücke 1, 24103 Kiel, Germany",Kiel,Germany,https://janheinklaaspit.de/,+49 431 12837006,https://www.google.com/maps/place/Jan+%26+Hein+%26+Klaas+%26+Pit/data=!4m7!3m6!1s0x47b2572bfebb854d:0x3cc65d33d8489dab!8m2!3d54.32269!4d10.13658!16s%2Fg%2F11r3t5kbym!19sChIJTYW7_itXskcRq51I2DNdxjw?authuser=0&hl=en&rclk=1
Rosenheim,4.1,464,NA,"Preetzer Str. 1 + 3, 24223 Schwentinental, Germany",Schwentinental,Germany,https://hotel-rosenheim.de/,+49 4307 8380,https://www.google.com/maps/place/Rosenheim/data=!4m10!3m9!1s0x47b25993bdbe0c2f:0x46afdc62cb17aa1f!5m2!4m1!1i2!8m2!3d54.2768293!4d10.2470636!16s%2Fg%2F1tj7_0qy!19sChIJLwy-vZNZskcRH6oXy2Lcr0Y?authuser=0&hl=en&rclk=1
Pier 16 - Kiel,4.4,232,Restaurant,"Raiffeisenstraße 2, 24103 Kiel, Germany",Kiel,Germany,https://www.restaurant-pier16.de/?utm_source=google&utm_medium=organic&utm_campaign=business-profil,+49 431 37499595,https://www.google.com/maps/place/Pier+16+-+Kiel/data=!4m7!3m6!1s0x47b2565ffafc7aaf:0xbb9f115fdb45ecc3!8m2!3d54.3159476!4d10.1333887!16s%2Fg%2F1vxfz6vf!19sChIJr3r8-l9WskcRw-xF218Rn7s?authuser=0&hl=en&rclk=1
Fischers Fritz Restaurant - Kiel,4.5,231,Restaurant,"Martenshofweg 2-8, 24109 Kiel, Germany",Kiel,Germany,https://www.hotel-birke.de/de/genuss-kulinarik.html,+49 431 5331435,https://www.google.com/maps/place/Fischers+Fritz+Restaurant+-+Kiel/data=!4m7!3m6!1s0x47b2543589475e4b:0xbb45862c5b385185!8m2!3d54.3171403!4d10.0717427!16s%2Fg%2F1td7s7r6!19sChIJS15HiTVUskcRhVE4WyyGRbs?authuser=0&hl=en&rclk=1
NORDSEE Kiel Sophienhof,3.5,586,Restaurant,"Sophienblatt, Sophienhof 20, 24103 Kiel, Germany",Kiel,Germany,https://www.nordsee.com/de/,+49 431 675274,https://www.google.com/maps/place/NORDSEE+Kiel+Sophienhof/data=!4m7!3m6!1s0x47b256600de4ea89:0x171de5bfc6032e8!8m2!3d54.3166162!4d10.1305313!16s%2Fg%2F1td3f2gl!19sChIJierkDWBWskcR6DJg_FvecQE?authuser=0&hl=en&rclk=1
Sadhu,4.6,"1,195",Indian restaurant,"Kleiner Kuhberg 12a, 24103 Kiel, Germany",Kiel,Germany,https://www.restaurant-sadhu.de/,+49 431 59677061,https://www.google.com/maps/place/Sadhu/data=!4m7!3m6!1s0x47b2573422e53fdf:0xba444725a80cbd30!8m2!3d54.321235!4d10.1319679!16s%2Fg%2F11kg61nc1r!19sChIJ3z_lIjRXskcRML0MqCVHRLo?authuser=0&hl=en&rclk=1
Nordwind Restaurant - Kiel,4.2,"1,032",Restaurant,"Kiellinie 61, 24105 Kiel, Germany",Kiel,Germany,http://www.nordwind-kiel.de/,+49 431 57080110,https://www.google.com/maps/place/Nordwind+Restaurant+-+Kiel/data=!4m7!3m6!1s0x47b25647b68043ad:0xe6cb93c74c8077d!8m2!3d54.3335549!4d10.1523669!16s%2Fg%2F11c72sx57b!19sChIJrUOAtkdWskcRfQfIdDy5bA4?authuser=0&hl=en&rclk=1
Nonna Rosa Kiel,4.5,130,Italian restaurant,"Dänische Str. 12, 24103 Kiel, Germany",Kiel,Germany,https://www.nonna-rosa-kiel.de/,+49 431 88826060,https://www.google.com/maps/place/Nonna+Rosa+Kiel/data=!4m7!3m6!1s0x47b2570971ceb6ff:0xc0752dda67ef638a!8m2!3d54.3237672!4d10.1403901!16s%2Fg%2F11kqrwl9px!19sChIJ_7bOcQlXskcRimPvZ9otdcA?authuser=0&hl=en&rclk=1
Kielär Restaurant und Bar,4.7,159,Restaurant,"Saarbrückenstraße 22, 24114 Kiel, Germany",Kiel,Germany,http://www.kielaer-kiel.de/,+49 176 84229896,https://www.google.com/maps/place/Kiel%C3%A4r+Restaurant+und+Bar/data=!4m7!3m6!1s0x47b25686327078db:0x941db0b3bf215ba9!8m2!3d54.314049!4d10.1154079!16s%2Fg%2F11bzyq2_z9!19sChIJ23hwMoZWskcRqVshv7OwHZQ?authuser=0&hl=en&rclk=1
Der Bauch von Kiel,4.3,414,Restaurant,"Legienstraße 16, 24103 Kiel, Germany",Kiel,Germany,https://www.derbauchvonkiel.de/,+49 431 51215,https://www.google.com/maps/place/Der+Bauch+von+Kiel/data=!4m7!3m6!1s0x47b25667d5d2e9e9:0xf8964c80908e1760!8m2!3d54.3264624!4d10.1328951!16s%2Fg%2F1td5qb73!19sChIJ6enS1WdWskcRYBeOkIBMlvg?authuser=0&hl=en&rclk=1
miran restaurant in kiel,4.4,236,Restaurant,"Vinetapl. 1, 24143 Kiel, Germany",Kiel,Germany,NA,+49 178 4582324,https://www.google.com/maps/place/miran+restaurant+in+kiel/data=!4m7!3m6!1s0x47b257d80d0facdd:0xe677743ddd03625e!8m2!3d54.3116689!4d10.1473057!16s%2Fg%2F11j8h9wk36!19sChIJ3awPDdhXskcRXmID3T10d-Y?authuser=0&hl=en&rclk=1
Curryhouse Kiel,4.2,229,Modern Indian restaurant,"Sophienblatt 2, 24103 Kiel, Germany",Kiel,Germany,NA,+49 431 72994711,https://www.google.com/maps/place/Curryhouse+Kiel/data=!4m7!3m6!1s0x47b256116a9a4305:0xfc25f61d449719c5!8m2!3d54.3180732!4d10.1319291!16s%2Fg%2F11bbrh0c4p!19sChIJBUOaahFWskcRxRmXRB32Jfw?authuser=0&hl=en&rclk=1
El Sombrero Verde - Kiel,4.6,589,Mexican restaurant,"Kleiner Kuhberg 12, 24103 Kiel, Germany",Kiel,Germany,http://verde-kiel.de/,+49 431 98289963,https://www.google.com/maps/place/El+Sombrero+Verde+-+Kiel/data=!4m7!3m6!1s0x47b25667337ac8af:0x2a729112f96ef3f4!8m2!3d54.3211939!4d10.131975!16s%2Fg%2F11bwp1hfby!19sChIJr8h6M2dWskcR9PNu-RKRcio?authuser=0&hl=en&rclk=1
Dubrovnik,4.5,584,Croatian restaurant,"Ziegelteich 37, 24103 Kiel, Germany",Kiel,Germany,https://www.dubrovnik-kiel.de/,+49 431 93385,https://www.google.com/maps/place/Dubrovnik/data=!4m7!3m6!1s0x47b256613f270e65:0x8e100c0783fc5cb3!8m2!3d54.3202037!4d10.1288516!16s%2Fg%2F1vr1vq3f!19sChIJZQ4nP2FWskcRs1z8gwcMEI4?authuser=0&hl=en&rclk=1
Casa al Porto,4.6,406,Italian restaurant,"Hafenstraße 15, 24103 Kiel, Germany",Kiel,Germany,http://casa-al-porto.de/,+49 431 2405010,https://www.google.com/maps/place/Casa+al+Porto/data=!4m7!3m6!1s0x47b257722f4bd50b:0x97226ed60fe5b0dd!8m2!3d54.3204827!4d10.1368483!16s%2Fg%2F11js_d4r3m!19sChIJC9VLL3JXskcR3bDlD9ZuIpc?authuser=0&hl=en&rclk=1
Grill-Maxx & Biergarten Holstenplatz,4.2,683,Barbecue restaurant,"Holstenpl. 10, 24103 Kiel, Germany",Kiel,Germany,http://www.grill-maxx-kiel.de/,+49 431 5878580,https://www.google.com/maps/place/Grill-Maxx+%26+Biergarten+Holstenplatz/data=!4m7!3m6!1s0x47b256609d57246b:0xc9bf5178c5a45cb!8m2!3d54.3189453!4d10.1335722!16s%2Fg%2F1vvr58r4!19sChIJayRXnWBWskcRy0VajBf1mww?authuser=0&hl=en&rclk=1
AZUL Tapas Cafe Bar,4.3,200,Tapas bar,"Wall 2, 24103 Kiel, Germany",Kiel,Germany,https://azul-kiel.de/,+49 431 99699949,https://www.google.com/maps/place/AZUL+Tapas+Cafe+Bar/data=!4m7!3m6!1s0x47b257dc3696370b:0xffacdc5aca5ea7c8!8m2!3d54.3218727!4d10.1384571!16s%2Fg%2F11mvxrl1nx!19sChIJCzeWNtxXskcRyKdeylrcrP8?authuser=0&hl=en&rclk=1
Pane Vino Restaurant,4.7,477,Italian restaurant,"Holtenauer Str. 82, 24105 Kiel, Germany",Kiel,Germany,https://www.pane-vino-kiel.de/,+49 431 97998556,https://www.google.com/maps/place/Pane+Vino+Restaurant/data=!4m7!3m6!1s0x47b2574a7f2a8afb:0xb9d3b32b1ed01e6!8m2!3d54.3334598!4d10.1332952!16s%2Fg%2F11syzb8vkp!19sChIJ-4oqf0pXskcR5gHtsTI7nQs?authuser=0&hl=en&rclk=1
Restaurant Korfu,4.2,403,Greek restaurant,"Restaurant Korfu Inh. Nikolaos Pappas, Preetzer Str. 90, 24143 Kiel, Germany",Kiel,Germany,http://www.korfu-kiel.de/,+49 431 76332,https://www.google.com/maps/place/Restaurant+Korfu/data=!4m7!3m6!1s0x47b256fc0ab1f32d:0x7e3f902eb75e1108!8m2!3d54.3069079!4d10.1521105!16s%2Fg%2F1tt0q5bq!19sChIJLfOxCvxWskcRCBFety6QP34?authuser=0&hl=en&rclk=1
Claudios Ristorante Alla Scala,4.7,78,Italian restaurant,"Königsweg 47, 24114 Kiel, Germany",Kiel,Germany,NA,+49 431 676867,https://www.google.com/maps/place/Claudios+Ristorante+Alla+Scala/data=!4m7!3m6!1s0x4162040931b23717:0x1b6a4499c9c2c669!8m2!3d54.3144442!4d10.1268864!16s%2Fg%2F1tdn34m9!19sChIJFzeyMQkEYkERacbCyZlEahs?authuser=0&hl=en&rclk=1
Cedar,4.1,53,Restaurant,"Sophienblatt 2, 24103 Kiel, Germany",Kiel,Germany,https://qrco.de/CEDAR,+49 431 80086682,https://www.google.com/maps/place/Cedar/data=!4m7!3m6!1s0x47b25793ba74e3d3:0x413ddc27ac3b3ebe!8m2!3d54.3183993!4d10.1319817!16s%2Fg%2F11j9cq4h11!19sChIJ0-N0upNXskcRvj47rCfcPUE?authuser=0&hl=en&rclk=1
Tadsch Mahal Indisches Spezialitätenrestaurant,4.4,431,Indian restaurant,"Alte Lübecker Ch 31, 24113 Kiel, Germany",Kiel,Germany,https://speisekartenweb.de/restaurants/kiel/tadsch-mahal-indisches-spezialit%C3%A4tenrestaurant-38466?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin_b_google_0524,+49 431 336765,https://www.google.com/maps/place/Tadsch+Mahal+Indisches+Spezialit%C3%A4tenrestaurant/data=!4m7!3m6!1s0x47b2561a9addf5a5:0x471709d24ea3a2ac!8m2!3d54.3052597!4d10.1252937!16s%2Fg%2F1td7gt4s!19sChIJpfXdmhpWskcRrKKjTtIJF0c?authuser=0&hl=en&rclk=1
Sushi Circle,3.3,4,Sushi takeaway,"Grot Steenbusch 35, 24145 Kiel, Germany",Kiel,Germany,https://www.sushi-circle.de/,+49 6102 815900,https://www.google.com/maps/place/Sushi+Circle/data=!4m7!3m6!1s0x47b257a299faf197:0xbdc7990e1f687c14!8m2!3d54.2830623!4d10.1321141!16s%2Fg%2F11pxn0kn2k!19sChIJl_H6maJXskcRFHxoHw6Zx70?authuser=0&hl=en&rclk=1
"Amura Express, Amura Gartenrestaurant",3.5,221,Turkish restaurant,"Dorfstraße 12, 24146 Kiel, Germany",Kiel,Germany,https://www.restablo.de/restaurant/amura-express-kiel.html?utm_source=google&utm_medium=business&utm_content=order_action&utm_campaign=amura-express-kiel,+49 431 72998888,"https://www.google.com/maps/place/Amura+Express,+Amura+Gartenrestaurant/data=!4m7!3m6!1s0x47b2571724f9aac5:0xb9773f489e44f28d!8m2!3d54.2944955!4d10.1738841!16s%2Fg%2F1tjwgtgf!19sChIJxar5JBdXskcRjfJEnkg_d7k?authuser=0&hl=en&rclk=1"
Flygge Restaurant,4.8,173,Restaurant,"Düsternbrooker Weg 46, 24105 Kiel, Germany",Kiel,Germany,http://www.flygge-kiel.de/,+49 431 566002,https://www.google.com/maps/place/Flygge+Restaurant/data=!4m7!3m6!1s0x47b2579c5c6799bf:0x1061dedc7983136f!8m2!3d54.3322922!4d10.1503293!16s%2Fg%2F11qnvlcnl7!19sChIJv5lnXJxXskcRbxODedzeYRA?authuser=0&hl=en&rclk=1
Bäckerei Rönnau,4.4,368,Bakery,"Grot Steenbusch 30-40, 24145 Kiel, Germany",Kiel,Germany,http://www.baeckerei-roennau.de/,+49 431 3644652,https://www.google.com/maps/place/B%C3%A4ckerei+R%C3%B6nnau/data=!4m7!3m6!1s0x47b256c5a2587b33:0x443580e185ba2832!8m2!3d54.2839299!4d10.1312778!16s%2Fg%2F1tdxzz52!19sChIJM3tYosVWskcRMii6heGANUQ?authuser=0&hl=en&rclk=1
Lüneburg-Haus,4.4,260,NA,"Dänische Str. 22, 24103 Kiel, Germany",Kiel,Germany,http://www.lueneburghaus.de/,+49 431 982600,https://www.google.com/maps/place/L%C3%BCneburg-Haus/data=!4m10!3m9!1s0x47b2565cee811371:0xd4e5faf9ed27a351!5m2!4m1!1i2!8m2!3d54.3240301!4d10.140844!16s%2Fg%2F1wrgj6w8!19sChIJcROB7lxWskcRUaMn7fn65dQ?authuser=0&hl=en&rclk=1
COCO Urban Food Kiel,4.5,144,Restaurant,"Beselerallee 69, 24105 Kiel, Germany",Kiel,Germany,https://www.coco-urbanfood.com/,+49 431 97999389,https://www.google.com/maps/place/COCO+Urban+Food+Kiel/data=!4m7!3m6!1s0x47b2566ca08724d9:0xffa5c5fe5cf3d721!8m2!3d54.3363969!4d10.1323671!16s%2Fg%2F1hc4h59vb!19sChIJ2SSHoGxWskcRIdfzXP7Fpf8?authuser=0&hl=en&rclk=1
Restaurant im me and all Hotel Kiel,NA,NA,Restaurant,"Kaistraße 80, 24114 Kiel, Germany",Kiel,Germany,NA,NA,https://www.google.com/maps/place/Restaurant+im+me+and+all+Hotel+Kiel/data=!4m7!3m6!1s0x47b2570079e18633:0x8b44515fe16011!8m2!3d54.3121546!4d10.1310867!16s%2Fg%2F11w4whf0bk!19sChIJM4bheQBXskcREWDhX1FEiwA?authuser=0&hl=en&rclk=1
Chagall,4.3,499,Restaurant,"Eckernförder Str. 34, 24116 Kiel, Germany",Kiel,Germany,http://restaurant.chagall-kiel.de/,+49 431 95751,https://www.google.com/maps/place/Chagall/data=!4m7!3m6!1s0x47b25664ede6d0e7:0xa4c9f2ef04ecd2fb!8m2!3d54.323987!4d10.122424!16s%2Fg%2F1vxcvgry!19sChIJ59Dm7WRWskcR-9LsBO_yyaQ?authuser=0&hl=en&rclk=1
Lagom Restaurant & Bar,4.6,790,Restaurant,"Düsternbrooker Weg 38, 24105 Kiel, Germany",Kiel,Germany,http://www.lagom-kiel.de/,+49 431 568374,https://www.google.com/maps/place/Lagom+Restaurant+%26+Bar/data=!4m7!3m6!1s0x47b2570dbd15fb87:0x9ba539860643743a!8m2!3d54.3314862!4d10.1498684!16s%2Fg%2F11g0lkftsy!19sChIJh_sVvQ1XskcROnRDBoY5pZs?authuser=0&hl=en&rclk=1
Manufactur Restaurant,4.6,196,Restaurant,"Zastrowstraße 14, 24114 Kiel, Germany",Kiel,Germany,http://www.manufactur.restaurant/,+49 431 60802538,https://www.google.com/maps/place/Manufactur+Restaurant/data=!4m7!3m6!1s0x47b257eaa0beb753:0xde7b431261582139!8m2!3d54.3204672!4d10.119893!16s%2Fg%2F11thjw8ktm!19sChIJU7e-oOpXskcROSFYYRJDe94?authuser=0&hl=en&rclk=1
Fuego del Sur,4.4,"1,663",Steak house,"An d. Halle 400 1, 24143 Kiel, Germany",Kiel,Germany,http://www.fuegodelsur.com/,+49 431 88860278,https://www.google.com/maps/place/Fuego+del+Sur/data=!4m7!3m6!1s0x47b256f4478113fb:0xfd03c84e028d96ee!8m2!3d54.3117124!4d10.135988!16s%2Fg%2F1w97tg8f!19sChIJ-xOBR_RWskcR7paNAk7IA_0?authuser=0&hl=en&rclk=1
El Greco,4.5,878,Greek restaurant,"Eckernförder Str. 30, 24103 Kiel, Germany",Kiel,Germany,https://www.grieche-el-greco.de/,+49 431 93739,https://www.google.com/maps/place/El+Greco/data=!4m7!3m6!1s0x47b256648b44291b:0xbf51be36cee2ecee!8m2!3d54.323268!4d10.1230556!16s%2Fg%2F1tfmmg5w!19sChIJGylEi2RWskcR7uzizja-Ub8?authuser=0&hl=en&rclk=1
",,Kimchi Restaurant",4.1,416,Korean restaurant,"Kleiner Kuhberg 32, 24103 Kiel, Germany",Kiel,Germany,https://moinmoinkiel.de/kimchi/,+49 431 9066991,"https://www.google.com/maps/place/,,Kimchi%22+Restaurant/data=!4m7!3m6!1s0x47b25666d5e74f01:0xb3d124c1b72e48ab!8m2!3d54.3215232!4d10.1305825!16s%2Fg%2F1v3hz138!19sChIJAU_n1WZWskcRq0gut8Ek0bM?authuser=0&hl=en&rclk=1"
Sakura Sushi Restaurant,4.4,"1,632",Sushi restaurant,"Schevenbrücke 7, 24103 Kiel, Germany",Kiel,Germany,https://www.sakura-kiel.com/,+49 431 98268948,https://www.google.com/maps/place/Sakura+Sushi+Restaurant/data=!4m7!3m6!1s0x47b25660a6faaaab:0x37789596481aaa7c!8m2!3d54.3200056!4d10.1334556!16s%2Fg%2F11c6dx4wf8!19sChIJq6r6pmBWskcRfKoaSJaVeDc?authuser=0&hl=en&rclk=1
Sunshine Grill Kiel,3.9,263,Takeout Restaurant,"Andreas-Hofer-Platz 3, 24147 Kiel, Germany",Kiel,Germany,https://bestellensunshinegrill.de/21212?utm_source=google&utm_medium=mybusiness&utm_campaign=gb,+49 431 7890539,https://www.google.com/maps/place/Sunshine+Grill+Kiel/data=!4m7!3m6!1s0x47b257125a1d0d51:0xf3b9e76b498287b1!8m2!3d54.2980567!4d10.1830828!16s%2Fg%2F1tr8kmwy!19sChIJUQ0dWhJXskcRsYeCSWvnufM?authuser=0&hl=en&rclk=1
Oblomow,4.5,435,European restaurant,"Hansastraße 82, 24118 Kiel, Germany",Kiel,Germany,https://www.oblomow-kiel.de/,+49 431 79960853,https://www.google.com/maps/place/Oblomow/data=!4m7!3m6!1s0x47b25612cc65466f:0x8de3f1ff6ff16411!8m2!3d54.3381465!4d10.1279683!16s%2Fg%2F1tj2gyyd!19sChIJb0ZlzBJWskcREWTxb__x440?authuser=0&hl=en&rclk=1
Restaurant BOOTSHAUS 1862,4.4,531,Restaurant,"Düsternbrooker Weg 16, 24105 Kiel, Germany",Kiel,Germany,https://bootshaus-kiel.de/,+49 431 2108585,https://www.google.com/maps/place/Restaurant+BOOTSHAUS+1862/data=!4m7!3m6!1s0x47b256443c852dfd:0x5123a6548ff4192e!8m2!3d54.3295176!4d10.147897!16s%2Fg%2F1vn9n4h6!19sChIJ_S2FPERWskcRLhn0j1SmI1E?authuser=0&hl=en&rclk=1
LA BODEGA DEL SOL - Kiel,4.5,691,Restaurant,"Brunswiker Str. 54, 24105 Kiel, Germany",Kiel,Germany,NA,+49 431 5601221,https://www.google.com/maps/place/LA+BODEGA+DEL+SOL+-+Kiel/data=!4m7!3m6!1s0x47b256684bdc20a7:0xd2bda33df9bc7d41!8m2!3d54.3288737!4d10.1352219!16s%2Fg%2F1td_xnpp!19sChIJpyDcS2hWskcRQX28-T2jvdI?authuser=0&hl=en&rclk=1
El Paso,4.0,"1,818",Tex-Mex restaurant,"Kleiner Kuhberg 2, 24103 Kiel, Germany",Kiel,Germany,http://www.elpaso.de/,+49 431 970879,https://www.google.com/maps/place/El+Paso/data=!4m7!3m6!1s0x47b25660b1e41425:0x39cf18e7b5c69cf!8m2!3d54.3207474!4d10.1332684!16s%2Fg%2F1tfjk5rf!19sChIJJRTksWBWskcRz2lce47xnAM?authuser=0&hl=en&rclk=1
Sri Thai Kiel,4.7,859,Thai restaurant,"Adalbertstraße 17, 24106 Kiel, Germany",Kiel,Germany,https://sri-thai.de/sri-thai-kiel/,+49 431 66940808,https://www.google.com/maps/place/Sri+Thai+Kiel/data=!4m7!3m6!1s0x47b2561d40c53c99:0x625f9c1477963208!8m2!3d54.3585211!4d10.1346419!16s%2Fg%2F1hm5gx236!19sChIJmTzFQB1WskcRCDKWdxScX2I?authuser=0&hl=en&rclk=1
N.i.L. barvital,4.5,985,Restaurant,"Holtenauer Str. 40C, 24105 Kiel, Germany",Kiel,Germany,https://www.nil-kiel.de/,+49 431 2596968,https://www.google.com/maps/place/N.i.L.+barvital/data=!4m7!3m6!1s0x47b256696a387a93:0x95b52350e5fedc21!8m2!3d54.3309589!4d10.132356!16s%2Fg%2F1tmqqf1t!19sChIJk3o4amlWskcRIdz-5VAjtZU?authuser=0&hl=en&rclk=1
ICHI Japanese Fine Dining,4.9,99,Fine dining restaurant,"Falckstraße 16, 24103 Kiel, Germany",Kiel,Germany,https://www.ichi-finedining.de/,+49 431 69661444,https://www.google.com/maps/place/ICHI+Japanese+Fine+Dining/data=!4m7!3m6!1s0x47b25737c768791b:0x7ddc41a7ba83c126!8m2!3d54.3250621!4d10.1397518!16s%2Fg%2F11jzdzc_v2!19sChIJG3loxzdXskcRJsGDuqdB3H0?authuser=0&hl=en&rclk=1
Al Zain Restaurant,3.9,"1,188",Syrian restaurant,"Schuhmacherstraße 37, 24103 Kiel, Germany",Kiel,Germany,https://www.facebook.com/Restaurant-Al-Zain-%D9%85%D8%B7%D8%B9%D9%85-%D8%A7%D9%84%D8%B2%D9%8A%D9%86-1910239929225567/,+49 431 59676638,https://www.google.com/maps/place/Al+Zain+Restaurant/data=!4m7!3m6!1s0x47b257f5ffc6ce33:0xe3a9ab0c3a9cd03b!8m2!3d54.3218946!4d10.1416192!16s%2Fg%2F11ghfv3n8l!19sChIJM87G__VXskcRO9CcOgyrqeM?authuser=0&hl=en&rclk=1
Forstbaumschule Restaurant u. Parkcafé,4.2,"5,276",Restaurant,"Düvelsbeker Weg 46, 24105 Kiel, Germany",Kiel,Germany,http://www.forstbaumschule.de/,+49 431 333496,https://www.google.com/maps/place/Forstbaumschule+Restaurant+u.+Parkcaf%C3%A9/data=!4m7!3m6!1s0x47b25617f7957221:0xbfe8e7db511608f8!8m2!3d54.3472421!4d10.141298!16s%2Fg%2F120rrt75!19sChIJIXKV9xdWskcR-AgWUdvn6L8?authuser=0&hl=en&rclk=1
Dalmacija Restaurant,4.5,637,Croatian restaurant,"Hasseldieksdammer Weg 217, 24114 Kiel, Germany",Kiel,Germany,http://www.dalmacija-kiel.de/,+49 431 180499,https://www.google.com/maps/place/Dalmacija+Restaurant/data=!4m7!3m6!1s0x47b255d3263d3aa5:0xa5d2cef16dcc738c!8m2!3d54.3196986!4d10.0923445!16s%2Fg%2F1th5bmzx!19sChIJpTo9JtNVskcRjHPMbfHO0qU?authuser=0&hl=en&rclk=1
Steak-House Nr. 1,4.3,"1,308",Steak house,"Preußerstraße 4-6, 24105 Kiel, Germany",Kiel,Germany,http://www.steakhouse-nr1.de/,+49 431 568373,https://www.google.com/maps/place/Steak-House+Nr.+1/data=!4m7!3m6!1s0x47b2566855d0ab93:0xa01e3261af17867e!8m2!3d54.329015!4d10.1338333!16s%2Fg%2F1vg_bx_4!19sChIJk6vQVWhWskcRfoYXr2EyHqA?authuser=0&hl=en&rclk=1
Tom Kyle Restaurant & Sportsbar,3.9,693,Restaurant,"Alter Markt 16, 24103 Kiel, Germany",Kiel,Germany,http://tom-kyle-kiel.de/,+49 431 51920888,https://www.google.com/maps/place/Tom+Kyle+Restaurant+%26+Sportsbar/data=!4m7!3m6!1s0x47b2573a65e451db:0x59f11344e7a56e05!8m2!3d54.3230849!4d10.1396988!16s%2Fg%2F11grthylvw!19sChIJ21HkZTpXskcRBW6l50QT8Vk?authuser=0&hl=en&rclk=1
Restaurant Alte Mühle,4.3,"1,321",German restaurant,"An d. Holsatiamühle 8, 24149 Kiel, Germany",Kiel,Germany,http://www.altemuehle-kiel.de/,+49 431 2059001,https://www.google.com/maps/place/Restaurant+Alte+M%C3%BChle/data=!4m7!3m6!1s0x47b257b9772a39b7:0x402f1b97b9cb98e2!8m2!3d54.3281361!4d10.1868438!16s%2Fg%2F1tk1y30l!19sChIJtzkqd7lXskcR4pjLuZcbL0A?authuser=0&hl=en&rclk=1
Asia Wok,4.4,446,Chinese restaurant,"Ringstraße 47, 24114 Kiel, Germany",Kiel,Germany,http://asiawok-kiel.de/,+49 431 9907554,https://www.google.com/maps/place/Asia+Wok/data=!4m7!3m6!1s0x47b25661fed02049:0x59d4a75cfec18b19!8m2!3d54.3164646!4d10.1252552!16s%2Fg%2F1tz750xw!19sChIJSSDQ_mFWskcRGYvB_lyn1Fk?authuser=0&hl=en&rclk=1
Mamajun,4.7,243,French restaurant,"Jägersberg 6, 24103 Kiel, Germany",Kiel,Germany,http://www.mamajun-restaurant.de/,+49 431 97993135,https://www.google.com/maps/place/Mamajun/data=!4m7!3m6!1s0x47b25668e476c229:0x7fcf38300b76f5d7!8m2!3d54.3290047!4d10.1321019!16s%2Fg%2F11dybdlj72!19sChIJKcJ25GhWskcR1_V2CzA4z38?authuser=0&hl=en&rclk=1
Kieler Brauerei am Alten Markt,4.0,"1,030",Brewery,"Alter Markt 9, 24103 Kiel, Germany",Kiel,Germany,http://www.kieler-brauerei.de/,+49 431 906290,https://www.google.com/maps/place/Kieler+Brauerei+am+Alten+Markt/data=!4m7!3m6!1s0x47b2565d01990b95:0xdec010943a2e21ca!8m2!3d54.323513!4d10.139087!16s%2Fg%2F1wg5x1t4!19sChIJlQuZAV1WskcRyiEuOpQQwN4?authuser=0&hl=en&rclk=1
